wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q4866920,1529,49.340706,49.340706,sj9PGLAlnmUAAAAAACYz3A,Basia,Frydman,1946
http://www.wikidata.org/entity/Q4990178,6232,49.006382,49.006382,sj9PGLAlnmUAAAAAACY33Q,Emelie,von Walterstorff,1871
http://www.wikidata.org/entity/Q4945390,5077,48.207684,48.207684,sj9PGLAlnmUAAAAAACYzcg,Dorothea,Dunckel,1799
http://www.wikidata.org/entity/Q4934729,1594,48.08105,48.08105,sj9PGLAlnmUAAAAAABhwwQ,Lissi,Alandh,1930
http://www.wikidata.org/entity/Q16322530,6662,47.831398,47.831398,sj9PGLAlnmUAAAAAACY37w,Ingeborg,Wærn-Bugge,1899
http://www.wikidata.org/entity/Q31887865,3297,47.73174,47.73174,sj9PGLAlnmUAAAAAACY3AA,Maria,Rieck-Müller,1863
http://www.wikidata.org/entity/Q4766913,1472,47.678062,47.678062,VaM-WW8ntnAAAAAAAAAA4g,Anna,Schröderheim,1754
http://www.wikidata.org/entity/Q2576159,165,47.448658,47.448658,sj9PGLAlnmUAAAAAABO4Kg,Wilhelmina,von Hallwyl,1844
http://www.wikidata.org/entity/Q23988496,6925,47.375076,47.375076,sj9PGLAlnmUAAAAAACYzdg,Ulla,Fogelklou-Skogh,1913
http://www.wikidata.org/entity/Q100938255,3757,47.25207,47.25207,sj9PGLAlnmUAAAAAACYzIg,Léonie,Deshayes,1871
http://www.wikidata.org/entity/Q66364617,2537,47.092518,47.092518,sj9PGLAlnmUAAAAAABU3dg,Magdalena,Hising,1602
http://www.wikidata.org/entity/Q22957940,7415,47.022747,47.022747,sj9PGLAlnmUAAAAAACY2OQ,Hjördis,Lind-Campbell,1891
http://www.wikidata.org/entity/Q96679560,2677,46.999565,46.999565,sj9PGLAlnmUAAAAAACY3YA,Amelina,Sterky,1842
http://www.wikidata.org/entity/Q4941568,4932,46.82067,46.82067,sj9PGLAlnmUAAAAAABOZgg,Riborg,Böving,1880
http://www.wikidata.org/entity/Q438786,765,46.7544,46.7544,sj9PGLAlnmUAAAAAACY2GQ,Käbi,Laretei,1922
http://www.wikidata.org/entity/Q16596225,6855,46.727028,46.727028,sj9PGLAlnmUAAAAAABNcZw,Christina,Rudbeck,1722
http://www.wikidata.org/entity/Q87345373,2612,46.687614,46.687614,TNQaWo324IAAAAAAAAD1KA,Regina,Beck-Friis,1940
http://www.wikidata.org/entity/Q6432469,6462,46.521706,46.521706,sj9PGLAlnmUAAAAAACY1PQ,Anna,Johansdotter-Norbäck,1804
http://www.wikidata.org/entity/Q96754657,2707,46.080257,46.080257,sj9PGLAlnmUAAAAAAA3n2Q,Signe,Bosson-Alin,1886
http://www.wikidata.org/entity/Q4952353,1088,45.986588,45.986588,sj9PGLAlnmUAAAAAACY0gQ,Anna,Hamilton-Geete,1848
http://www.wikidata.org/entity/Q4989376,6162,45.919117,45.919117,sj9PGLAlnmUAAAAAABO5SQ,Tora,Nordström-Bonnier,1895
http://www.wikidata.org/entity/Q105552839,5667,45.88512,45.88512,4e1scVvZ-EAAAAAAAAAlUA,Naëma,Flodström,1858
http://www.wikidata.org/entity/Q42591488,3367,45.752354,45.752354,sj9PGLAlnmUAAAAAACY3Ow,Antonie,Schmid,1897
http://www.wikidata.org/entity/Q4990784,6342,45.723866,45.723866,sj9PGLAlnmUAAAAAABho2w,Mimmo,Wåhlander-Borglin,1936
http://www.wikidata.org/entity/Q4964982,2142,45.68303,45.68303,sj9PGLAlnmUAAAAAABO4SA,Greta,Magnusson-Grossman,1906
http://www.wikidata.org/entity/Q4983037,5977,45.528954,45.528954,NhqpvvI9tpAAAAAAAAAebA,Ying-Ying,Toijer-Nilsson,1924
http://www.wikidata.org/entity/Q4949374,966,45.50068,45.50068,sj9PGLAlnmUAAAAAABO3UQ,Marie,Gagner,1868
http://www.wikidata.org/entity/Q446436,785,45.410427,45.410427,88fEYD5OMjAAAAAAAAAL1g,Ingrid,Vang-Nyman,1916
http://www.wikidata.org/entity/Q4990467,6292,45.36444,45.36444,ciLMGSqrYjAAAAAAAABwEQ,Henriette,Widerberg,1796
http://www.wikidata.org/entity/Q3430792,332,45.282265,45.282265,sj9PGLAlnmUAAAAAABO3_Q,Margareta,Huitfeldt,1608
http://www.wikidata.org/entity/Q19422204,7165,45.18832,45.18832,sj9PGLAlnmUAAAAAACYzGg,Jeanna,Bauck,1840
