wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q5737064,12099,48.486603,48.486603,sj9PGLAlnmUAAAAAAB2_Qg,,Forselles,1785
http://www.wikidata.org/entity/Q6000000,12384,48.398106,48.398106,TR3yO_GV8eAAAAAAAAAKVg,Erik,Emporagrius,1606
http://www.wikidata.org/entity/Q27042123,20420,48.363434,48.363434,1ha4xkDj-uAAAAAAAAAHnw,Even,Gjestvang,1853
http://www.wikidata.org/entity/Q4933999,2302,48.352394,48.352394,sj9PGLAlnmUAAAAAAA416Q,Davida,Afzelius-Bohlin,1866
http://www.wikidata.org/entity/Q5628175,25751,48.342182,48.342182,sj9PGLAlnmUAAAAAABzoaA,Fredrik,von Ehrenheim,1753
http://www.wikidata.org/entity/Q1347356,1999,48.33117,48.33117,sj9PGLAlnmUAAAAAAA4P-A,J J,Anckarström,1762
http://www.wikidata.org/entity/Q101908,114,48.288513,48.288513,j6S8rJvx9lAAAAAAAACypQ,Gottfried,Helvig,1765
http://www.wikidata.org/entity/Q11702918,17278,48.285652,48.285652,sj9PGLAlnmUAAAAAABZUWA,Gustaf,von Nolcken,1733
http://www.wikidata.org/entity/Q5792035,11405,48.238125,48.238125,sj9PGLAlnmUAAAAAABzxWQ,August,von Hartmansdorff,1792
http://www.wikidata.org/entity/Q5570999,5174,48.229553,48.229553,sj9PGLAlnmUAAAAAABzpUg,Carl,Berch,1706
http://www.wikidata.org/entity/Q4945390,2394,48.207848,48.207848,sj9PGLAlnmUAAAAAACYzcg,Dorothea,Dunckel,1799
http://www.wikidata.org/entity/Q5996895,12289,48.1657,48.1657,I_2wtd5VefAAAAAAAAAuFw,af Rosenschöld Rudolf,Munck,1815
http://www.wikidata.org/entity/Q4502882,2035,48.15609,48.15609,j6S8rJvx9lAAAAAAAAC1fQ,Daniel,von Höpken,1669
http://www.wikidata.org/entity/Q1809560,6432,48.153957,48.153957,seuNpYu6DKAAAAAAAABhAQ,Rasmus,Astrup,1832
http://www.wikidata.org/entity/Q4973695,3587,48.105618,48.105618,sj9PGLAlnmUAAAAAABNlCQ,Gertrud,Pålson-Wettergren,1897
http://www.wikidata.org/entity/Q1373367,2975,48.10034,48.10034,sj9PGLAlnmUAAAAAAB5W0Q,Olof,von-Dalin,1708
http://www.wikidata.org/entity/Q5914960,20815,48.06376,48.06376,lzSYNK3ifoMAAAAAAAcH9Q,Hansson Anders,Knape,1720
http://www.wikidata.org/entity/Q5813650,13537,48.03388,48.03388,mLh5P0pzYFAAAAAAAAAqQA,Fredrik,Horn-af-Åminne,1725
http://www.wikidata.org/entity/Q5568192,4963,47.954678,47.954678,sj9PGLAlnmUAAAAAAB2VOg,Corfitz,Beck-Friis,1824
http://www.wikidata.org/entity/Q5557532,4067,47.934704,47.934704,sj9PGLAlnmUAAAAAABUwxw,Aleph,Anrep,1845
http://www.wikidata.org/entity/Q5893726,18670,47.80283,47.80283,Di4a42b6X_AAAAAAAACXfw,Curt,Juhlin-Dannfelt,1888
http://www.wikidata.org/entity/Q5785026,11226,47.79845,47.79845,sj9PGLAlnmUAAAAAAB4cOA,Carl,Hallman,1732
http://www.wikidata.org/entity/Q1663709,3370,47.76512,47.76512,4e1scVvZ-EAAAAAAAAAdqA,Johannes,Rudbeckius,1581
http://www.wikidata.org/entity/Q4518968,2045,47.741394,47.741394,sj9PGLAlnmUAAAAAABVt1g,Charles,Boit,1662
http://www.wikidata.org/entity/Q5568965,5033,47.74063,47.74063,TNQaWo324IAAAAAAAACiTQ,Carl,Beijer,1811
http://www.wikidata.org/entity/Q31887865,23308,47.731834,47.731834,sj9PGLAlnmUAAAAAACY3AA,Maria,Rieck-Müller,1863
http://www.wikidata.org/entity/Q2086269,6604,47.695667,47.695667,sj9PGLAlnmUAAAAAABUw3w,Philip,von Platen,1732
http://www.wikidata.org/entity/Q5040378,3847,47.665955,47.665955,WQknIBFpuuAAAAAAAANefA,Carl,Benzelius,1714
http://www.wikidata.org/entity/Q5588534,13007,47.665867,47.665867,sj9PGLAlnmUAAAAAABVuAQ,Gottlob,Bruselle,1756
http://www.wikidata.org/entity/Q5602664,15209,47.53757,47.53757,sj9PGLAlnmUAAAAAAA7WOw,Adolf,Carlheim-Gyllensköld,1835
http://www.wikidata.org/entity/Q5924753,22372,47.53671,47.53671,WQknIBFpuuAAAAAAAAN9hw,Salomon,von Krusenstierna,1794
http://www.wikidata.org/entity/Q6164865,21160,47.527832,47.527832,9Y5iReTPHdAAAAAAAAAS-A,Henrik,Ringius,1847
http://www.wikidata.org/entity/Q5616219,5589,47.50793,47.50793,sj9PGLAlnmUAAAAAABLHCw,Gustaf,af Dalström,1785
http://www.wikidata.org/entity/Q2106748,6614,47.480694,47.480694,sj9PGLAlnmUAAAAAAB5uwQ,Poul,Ströyer,1923
http://www.wikidata.org/entity/Q6001687,12483,47.469944,47.469944,sj9PGLAlnmUAAAAAAB2V6A,Otto,von Mörner,1569
http://www.wikidata.org/entity/Q5613778,5374,47.454197,47.454197,4e1scVvZ-EAAAAAAAAAHtg,Johan,Crusenstolpe,1801
http://www.wikidata.org/entity/Q5577066,8885,47.45194,47.45194,sj9PGLAlnmUAAAAAABGFKQ,Klas,Bjelkenstjerna,1615
http://www.wikidata.org/entity/Q2576159,6794,47.448936,47.448936,sj9PGLAlnmUAAAAAABO4Kg,Wilhelmina,von Hallwyl,1844
http://www.wikidata.org/entity/Q1871628,6447,47.441486,47.441486,4e1scVvZ-EAAAAAAAAAElQ,Louis,DeGeer,1587
http://www.wikidata.org/entity/Q455071,473,47.424984,47.424984,sj9PGLAlnmUAAAAAABKk2Q,Axel,von Fersen,1755
http://www.wikidata.org/entity/Q5926652,22433,47.395454,47.395454,mLh5P0pzYFAAAAAAAAAvRw,Gabriel,Kurck,1630
http://www.wikidata.org/entity/Q5605664,4479,47.388733,47.388733,sj9PGLAlnmUAAAAAABzpVA,Pehr,Cederschiöld,1782
http://www.wikidata.org/entity/Q6070117,17831,47.364594,47.364594,sj9PGLAlnmUAAAAAAB5WhA,Per,Lennartsson-Ribbing,1670
http://www.wikidata.org/entity/Q5781003,8418,47.360817,47.360817,sj9PGLAlnmUAAAAAABWCAw,Gabriel,von Haartman,1757
http://www.wikidata.org/entity/Q333651,980,47.281574,47.281574,sj9PGLAlnmUAAAAAAB2SAA,Henrik,Porthan,1739
http://www.wikidata.org/entity/Q472692,541,47.177586,47.177586,sj9PGLAlnmUAAAAAABUkqg,Per,Brahe,1602
http://www.wikidata.org/entity/Q5626855,6122,47.156555,47.156555,TR3yO_GV8eAAAAAAAAAA1Q,August,von Eckermann,1859
http://www.wikidata.org/entity/Q5629580,7132,47.141964,47.141964,sj9PGLAlnmUAAAAAAB5WaA,Klas,Ekeblad,1708
http://www.wikidata.org/entity/Q3417505,9136,47.13055,47.13055,sj9PGLAlnmUAAAAAABg-NQ,Ragnar,Hyltén-Cavallius,1885
http://www.wikidata.org/entity/Q5587079,12880,47.115566,47.115566,WQknIBFpuuAAAAAAAAN9Ug,Johannes,Brodinus,1619
http://www.wikidata.org/entity/Q5907984,20645,47.085716,47.085716,WQknIBFpuuAAAAAAAANfRg,Paul,Khevenhüller,1593
http://www.wikidata.org/entity/Q6085275,19876,47.084946,47.084946,sj9PGLAlnmUAAAAAAB5q3g,Andreas,Rydelius,1671
http://www.wikidata.org/entity/Q5618573,5697,47.03666,47.03666,4e1scVvZ-EAAAAAAAAAo0w,Henri,de-Champs,1869
http://www.wikidata.org/entity/Q6190882,13775,47.02155,47.02155,YB0QHyfj0hAAAAAAAABLdg,Erik,von Stockenström,1703
