wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q343674,40265,50.090664,50.090664,s04jCnobu5AAAAAAAAAFdA,Baltzar,von Platen,1804
http://www.wikidata.org/entity/Q353490,10877,50.08227,50.08227,sj9PGLAlnmUAAAAAAB5rzQ,Johan Gottlieb,Gahn,1745
http://www.wikidata.org/entity/Q5782206,70482,50.07384,50.07384,sj9PGLAlnmUAAAAAAB49ZA,Otto Julius,Hagelstam,1784
http://www.wikidata.org/entity/Q4939879,47585,50.049873,50.049873,sj9PGLAlnmUAAAAAACaBNQ,Asta,Bolander,1861
http://www.wikidata.org/entity/Q29470028,102810,50.028603,50.028603,YB0QHyfj0hAAAAAAAADUAA,Adolf,Schützercrantz,1802
http://www.wikidata.org/entity/Q6024976,66406,49.945507,49.945507,sj9PGLAlnmUAAAAAAB2Qmg,Johan,Olivecrantz,1633
http://www.wikidata.org/entity/Q524314,14378,49.89951,49.89951,sj9PGLAlnmUAAAAAABMTog,Eberhard,von Vegesack,1763
http://www.wikidata.org/entity/Q1782217,30574,49.832115,49.832115,I_2wtd5VefAAAAAAAAAB6w,Konrad,Marc-Wogau,1902
http://www.wikidata.org/entity/Q6230775,66649,49.829784,49.829784,sj9PGLAlnmUAAAAAABfAtg,Martin,Wallenstråle,1733
http://www.wikidata.org/entity/Q64707423,114503,49.809265,49.809265,sj9PGLAlnmUAAAAAAA4fIw,Carl-Gustaf,"Burg-von-der,",1877
http://www.wikidata.org/entity/Q3742159,43306,49.777454,49.777454,4e1scVvZ-EAAAAAAAAAdpA,Bengt,Bengtsson-Oxenstierna,1591
http://www.wikidata.org/entity/Q330454,17948,49.748913,49.748913,TR3yO_GV8eAAAAAAAACD3g,Abraham,Edelcrantz-Clewberg,1754
http://www.wikidata.org/entity/Q23989498,107036,49.6971,49.6971,sj9PGLAlnmUAAAAAABVs_g,Harald,Biljer-Hedgren,1875
http://www.wikidata.org/entity/Q117021,4391,49.682354,49.682354,j6S8rJvx9lAAAAAAAACudg,Oswald,Heer,1809
http://www.wikidata.org/entity/Q3307858,55131,49.539562,49.539562,sj9PGLAlnmUAAAAAABO5lA,Anna,Thelott,1683
http://www.wikidata.org/entity/Q30229822,105104,49.537354,49.537354,ciLMGSqrYjAAAAAAAAA7fg,Erna,Wichmann-Elmqvist,1869
http://www.wikidata.org/entity/Q4767080,44490,49.517624,49.517624,j6S8rJvx9lAAAAAAAACudw,Anna,Hierta-Retzius,1841
http://www.wikidata.org/entity/Q5621619,73926,49.483337,49.483337,sj9PGLAlnmUAAAAAAA8Bvg,James,Dickson,1810
http://www.wikidata.org/entity/Q233277,22412,49.4457,49.4457,4e1scVvZ-EAAAAAAAAAdZw,Katarina,Jagellonica,1526
http://www.wikidata.org/entity/Q6231432,66723,49.35846,49.35846,ciLMGSqrYjAAAAAAAABilw,P A,Wallmark,1777
http://www.wikidata.org/entity/Q5581273,61898,49.2713,49.2713,WQknIBFpuuAAAAAAAAN9HA,Bengt,Bolméer,1785
http://www.wikidata.org/entity/Q64683528,112470,49.26177,49.26177,sj9PGLAlnmUAAAAAABzqVg,Gustava,Mittag-Leffler,1817
http://www.wikidata.org/entity/Q42393359,97468,49.25713,49.25713,YB0QHyfj0hAAAAAAAABj-g,Adelheid,von Schmiterlöw,1875
http://www.wikidata.org/entity/Q5605565,71096,49.253216,49.253216,sj9PGLAlnmUAAAAAAB2-uw,Germund,Cederhielm,1755
http://www.wikidata.org/entity/Q4934594,47355,49.22329,49.22329,sj9PGLAlnmUAAAAAAA4cUg,Emilia,Ahnfelt-Laurin,1832
http://www.wikidata.org/entity/Q5568200,57777,49.18371,49.18371,TNQaWo324IAAAAAAAACgAQ,Joachim,Beck-Friis,1861
