"mid","status","title","url"
"M112239239","ok","File:Birger Lensander SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239239"
"M112239345","ok","File:Birger Sallnäs SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239345"
"M112239351","ok","File:Birger Sallnäs SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239351"
"M112239486","ok","File:Birgit Rodhe SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239486"
"M112239505","ok","File:Birgit Rodhe-Grabe SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239505"
"M112239516","ok","File:Birgit Rodhe SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112239516"
"M112253137","ok","File:Björn Hodell SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112253137"
"M112253147","ok","File:Björn Hodell SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112253147"
"M112254059","ok","File:Bror Ramel SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112254059"
"M112254072","ok","File:Bror Ramel SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112254072"
"M112261064","ok","File:Björn Ursing SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261064"
"M112261082","ok","File:Björn Ursing SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261082"
"M112261137","ok","File:Björn Ursing SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261137"
"M112261157","ok","File:Björn Ursing SPA3.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261157"
"M112261359","ok","File:Bror Cederquist SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261359"
"M112261395","ok","File:Bror Cederquist SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261395"
"M112261398","ok","File:Bror Cederquist SPA2 (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261398"
"M112261452","ok","File:Bror Cederquist SPA3.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112261452"
"M112273272","ok","File:Bror Fornell SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112273272"
"M112273346","ok","File:Bror Fornell SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112273346"
"M112273373","ok","File:Bror Fornell SPA3.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112273373"
"M112273391","ok","File:Bror Fornell SPA4.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112273391"
"M112273403","ok","File:Bror Fornell SPA3 (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112273403"
"M112297150","ok","File:Birgit Broms SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112297150"
"M112299756","ok","File:Bror Lagercrantz SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112299756"
"M112299949","ok","File:Bror Lagercrantz SPA10.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112299949"
